Transaction ID,Staff,Date,Item,Amount
8969,Anakin,2021/04/30,Coffee,4.37
8970,Anakin,2021/04/30,Coffee,4.37
8971,Anakin,2021/04/30,Tea,3.29
8972,Anakin,2021/04/30,Bread,5.92
8973,Anakin,2021/04/30,Tea,3.29
8974,Anakin,2021/04/30,Pastry,7.49
8975,Anakin,2021/04/30,Cake,8.73
8976,Anakin,2021/04/30,Tea,3.29
8977,Anakin,2021/04/30,Pastry,7.49
8978,Anakin,2021/04/30,Pastry,7.49
8979,Anakin,2021/04/30,Tea,3.29
8980,Anakin,2021/04/30,Tea,3.29
8981,Anakin,2021/04/30,Coffee,4.37
8982,Anakin,2021/04/30,Coffee,4.37
8983,Anakin,2021/04/30,Bread,5.92
8984,Anakin,2021/04/30,Tea,3.29
8985,Anakin,2021/04/30,Cake,8.73
8986,Karen,2021/05/01,Bread,5.92
8987,Karen,2021/05/01,Tea,3.29
8988,Karen,2021/05/01,Tea,3.29
8989,Karen,2021/05/01,Jam,12.89
8990,Karen,2021/05/01,Bread,5.92
8991,Karen,2021/05/01,Coffee,4.37
8992,Karen,2021/05/01,Coffee,4.37
8993,Karen,2021/05/01,Coffee,4.37
8994,Karen,2021/05/01,Coffee,4.37
8995,Karen,2021/05/01,Coffee,4.37
8996,Karen,2021/05/01,Cake,8.73
8997,Karen,2021/05/01,Coffee,4.37
8998,Khan,2021/05/02,Tea,3.29
8999,Khan,2021/05/02,Pastry,7.49
9000,Khan,2021/05/02,Tea,3.29
9001,Khan,2021/05/02,Tea,3.29
9002,Khan,2021/05/02,Tea,3.29
9003,Khan,2021/05/02,Pastry,7.49
9004,Khan,2021/05/02,Coffee,4.37
9005,Khan,2021/05/02,Jam,12.89
9006,The Hood,2021/05/03,Cake,8.73
9007,The Hood,2021/05/03,Tea,3.29
9008,The Hood,2021/05/03,Tea,3.29
9009,The Hood,2021/05/03,Coffee,4.37
9010,The Hood,2021/05/03,Coffee,4.37
9011,The Hood,2021/05/03,Cake,8.73
9012,The Hood,2021/05/03,Coffee,4.37
9013,The Hood,2021/05/03,Tea,3.29
9014,The Hood,2021/05/03,Cake,8.73
9015,The Hood,2021/05/03,Bread,5.92
9016,The Hood,2021/05/03,Coffee,4.37
9017,The Hood,2021/05/03,Cake,8.73
9018,The Hood,2021/05/03,Coffee,4.37
9019,The Hood,2021/05/03,Coffee,4.37
9020,The Hood,2021/05/03,Jam,12.89
9021,The Hood,2021/05/03,Pastry,7.49
9022,The Hood,2021/05/03,Coffee,4.37
9023,The Hood,2021/05/03,Tea,3.29
9024,The Hood,2021/05/03,Cake,8.73
9025,The Hood,2021/05/03,Pastry,7.49
9026,The Hood,2021/05/03,Jam,12.89
9027,The Hood,2021/05/03,Bread,5.92
9028,The Hood,2021/05/03,Pastry,7.49
9029,The Hood,2021/05/03,Pastry,7.49
9030,The Hood,2021/05/03,Pastry,7.49
9031,The Hood,2021/05/03,Jam,12.89
9032,The Hood,2021/05/03,Pastry,7.49
9033,The Hood,2021/05/03,Jam,12.89
9034,The Hood,2021/05/03,Coffee,4.37
9035,The Hood,2021/05/03,Jam,12.89
9036,The Hood,2021/05/03,Jam,12.89
9037,The Hood,2021/05/03,Pastry,7.49
9038,The Hood,2021/05/03,Bread,5.92
9039,The Hood,2021/05/03,Cake,8.73
9040,The Hood,2021/05/03,Cake,8.73
9041,The Hood,2021/05/03,Jam,12.89
9042,The Hood,2021/05/03,Bread,5.92
9043,The Hood,2021/05/03,Pastry,7.49
9044,The Hood,2021/05/03,Pastry,7.49
9045,The Hood,2021/05/03,Pastry,7.49
9046,The Hood,2021/05/03,Bread,5.92
9047,The Hood,2021/05/03,Tea,3.29
9048,The Hood,2021/05/03,Pastry,7.49
9049,The Hood,2021/05/03,Pastry,7.49
9050,Dr Claw,2021/05/04,Jam,12.89
9051,Dr Claw,2021/05/04,Bread,5.92
9052,Dr Claw,2021/05/04,Jam,12.89
9053,Dr Claw,2021/05/04,Jam,12.89
9054,Dr Claw,2021/05/04,Bread,5.92
9055,Dr Claw,2021/05/04,Tea,3.29
9056,Dr Claw,2021/05/04,Pastry,7.49
9057,Dr Claw,2021/05/04,Pastry,7.49
9058,Dr Claw,2021/05/04,Tea,3.29
9059,Dr Claw,2021/05/04,Jam,12.89
9060,Dr Claw,2021/05/04,Jam,12.89
9061,Dr Claw,2021/05/04,Pastry,7.49
9062,Dr Claw,2021/05/04,Bread,5.92
9063,Dr Claw,2021/05/04,Tea,3.29
9064,Dr Claw,2021/05/04,Bread,5.92
9065,Dr Claw,2021/05/04,Pastry,7.49
9066,Dr Claw,2021/05/04,Tea,3.29
9067,Dr Claw,2021/05/04,Bread,5.92
9068,Dr Claw,2021/05/04,Jam,12.89
9069,Dr Claw,2021/05/04,Pastry,7.49
9070,Dr Claw,2021/05/04,Jam,12.89
9071,Dr Claw,2021/05/04,Bread,5.92
9072,Dr Claw,2021/05/04,Bread,5.92
9073,Dr Claw,2021/05/04,Coffee,4.37
9074,Dr Claw,2021/05/04,Bread,5.92
9075,Dr Claw,2021/05/04,Coffee,4.37
9076,Dr Claw,2021/05/04,Bread,5.92
9077,Dr Claw,2021/05/04,Jam,12.89
9078,Dr Claw,2021/05/04,Coffee,4.37
9079,Dr Claw,2021/05/04,Bread,5.92
9080,Dr Claw,2021/05/04,Jam,12.89
9081,Dr Claw,2021/05/04,Tea,3.29
9082,Dr Claw,2021/05/04,Coffee,4.37
9083,Dr Claw,2021/05/04,Cake,8.73
9084,Dr Claw,2021/05/04,Tea,3.29
9085,Dr Claw,2021/05/04,Bread,5.92
9086,Dr Claw,2021/05/04,Cake,8.73
9087,Dr Claw,2021/05/04,Bread,5.92
9088,Dr Claw,2021/05/04,Cake,8.73
9089,Dr Claw,2021/05/04,Cake,8.73
9090,Dr Claw,2021/05/04,Pastry,7.49
9091,Dr Claw,2021/05/04,Cake,8.73
9092,Dr Claw,2021/05/04,Jam,12.89
9093,Dr Claw,2021/05/04,Cake,8.73
9094,Dr Claw,2021/05/04,Pastry,7.49
9095,Dr Claw,2021/05/04,Pastry,7.49
9096,Dr Claw,2021/05/04,Jam,12.89
9097,Dr Claw,2021/05/04,Jam,12.89
9098,Dr Claw,2021/05/04,Bread,5.92
9099,Dr Claw,2021/05/04,Jam,12.89
9100,Dr Claw,2021/05/04,Tea,3.29
9101,Dr Claw,2021/05/04,Jam,12.89
9102,Dr Claw,2021/05/04,Coffee,4.37
9103,Dr Claw,2021/05/04,Cake,8.73
9104,Dr Claw,2021/05/04,Bread,5.92
9105,Dr Claw,2021/05/04,Coffee,4.37
9106,Dr Claw,2021/05/04,Pastry,7.49
9107,Dr Claw,2021/05/04,Jam,12.89
9108,Dr Claw,2021/05/04,Coffee,4.37
9109,Dr Claw,2021/05/04,Tea,3.29
9110,Dr Claw,2021/05/04,Jam,12.89
9111,Dr Claw,2021/05/04,Jam,12.89
9112,Dr Claw,2021/05/04,Cake,8.73
9113,Dr Claw,2021/05/04,Cake,8.73
9114,Dr Claw,2021/05/04,Jam,12.89
9115,Dr Claw,2021/05/04,Tea,3.29
9116,Dr Claw,2021/05/04,Cake,8.73
9117,Dr Claw,2021/05/04,Pastry,7.49
9118,Dr Claw,2021/05/04,Coffee,4.37
9119,Dr Claw,2021/05/04,Pastry,7.49
9120,Dr Claw,2021/05/04,Cake,8.73
9121,Dr Claw,2021/05/04,Cake,8.73
9122,Dr Claw,2021/05/04,Tea,3.29
9123,Dr Claw,2021/05/04,Tea,3.29
9124,Dr Claw,2021/05/04,Bread,5.92
9125,Dr Claw,2021/05/04,Jam,12.89
9126,Dr Claw,2021/05/04,Coffee,4.37
9127,Dr Claw,2021/05/04,Bread,5.92
9128,Ariana,2021/05/05,Tea,3.29
9129,Ariana,2021/05/05,Coffee,4.37
9130,Ariana,2021/05/05,Cake,8.73
9131,Ariana,2021/05/05,Jam,12.89
9132,Cersai,2021/05/06,Pastry,7.49
9133,Cersai,2021/05/06,Coffee,4.37
9134,Cersai,2021/05/06,Pastry,7.49
9135,Cersai,2021/05/06,Coffee,4.37
9136,Cersai,2021/05/06,Pastry,7.49
9137,Cersai,2021/05/06,Tea,3.29
9138,Cersai,2021/05/06,Bread,5.92
9139,Cersai,2021/05/06,Bread,5.92
9140,Cersai,2021/05/06,Pastry,7.49
9141,Cersai,2021/05/06,Pastry,7.49
9142,Cersai,2021/05/06,Pastry,7.49
9143,Cersai,2021/05/06,Jam,12.89
9144,Cersai,2021/05/06,Coffee,4.37
9145,Cersai,2021/05/06,Coffee,4.37
9146,Cersai,2021/05/06,Jam,12.89
9147,Cersai,2021/05/06,Cake,8.73
9148,Cersai,2021/05/06,Jam,12.89
9149,Cersai,2021/05/06,Tea,3.29
9150,Cersai,2021/05/06,Pastry,7.49
9151,Cersai,2021/05/06,Jam,12.89
9152,Cersai,2021/05/06,Bread,5.92
9153,Cersai,2021/05/06,Pastry,7.49
9154,Cersai,2021/05/06,Pastry,7.49
9155,Cersai,2021/05/06,Coffee,4.37
9156,Cersai,2021/05/06,Cake,8.73
9157,Cersai,2021/05/06,Coffee,4.37
9158,Cersai,2021/05/06,Bread,5.92
9159,Cersai,2021/05/06,Cake,8.73
9160,Cersai,2021/05/06,Bread,5.92
9161,Cersai,2021/05/06,Bread,5.92
9162,Cersai,2021/05/06,Bread,5.92
9163,Cersai,2021/05/06,Tea,3.29
9164,Cersai,2021/05/06,Bread,5.92
9165,Cersai,2021/05/06,Tea,3.29
9166,Cersai,2021/05/06,Cake,8.73
9167,Cersai,2021/05/06,Bread,5.92
9168,Cersai,2021/05/06,Cake,8.73
9169,Cersai,2021/05/06,Coffee,4.37
9170,Cersai,2021/05/06,Jam,12.89
9171,Cersai,2021/05/06,Coffee,4.37
9172,Cersai,2021/05/06,Pastry,7.49
9173,Cersai,2021/05/06,Jam,12.89
9174,Cersai,2021/05/06,Jam,12.89
9175,Cersai,2021/05/06,Bread,5.92
9176,Cersai,2021/05/06,Tea,3.29
9177,Cersai,2021/05/06,Coffee,4.37
9178,Cersai,2021/05/06,Pastry,7.49
9179,Cersai,2021/05/06,Bread,5.92
9180,Cersai,2021/05/06,Coffee,4.37
9181,Cersai,2021/05/06,Jam,12.89
9182,Anakin,2021/05/07,Jam,12.89
9183,Anakin,2021/05/07,Tea,3.29
9184,Anakin,2021/05/07,Tea,3.29
9185,Anakin,2021/05/07,Jam,12.89
9186,Anakin,2021/05/07,Pastry,7.49
9187,Anakin,2021/05/07,Coffee,4.37
9188,Anakin,2021/05/07,Tea,3.29
9189,Anakin,2021/05/07,Cake,8.73
9190,Anakin,2021/05/07,Jam,12.89
9191,Anakin,2021/05/07,Cake,8.73
9192,Anakin,2021/05/07,Bread,5.92
9193,Anakin,2021/05/07,Bread,5.92
9194,Anakin,2021/05/07,Cake,8.73
9195,Anakin,2021/05/07,Pastry,7.49
9196,Anakin,2021/05/07,Cake,8.73
9197,Anakin,2021/05/07,Coffee,4.37
9198,Anakin,2021/05/07,Tea,3.29
9199,Anakin,2021/05/07,Pastry,7.49
9200,Anakin,2021/05/07,Jam,12.89
9201,Anakin,2021/05/07,Coffee,4.37
9202,Anakin,2021/05/07,Tea,3.29
9203,Anakin,2021/05/07,Tea,3.29
9204,Anakin,2021/05/07,Bread,5.92
9205,Anakin,2021/05/07,Pastry,7.49
9206,Anakin,2021/05/07,Jam,12.89
9207,Anakin,2021/05/07,Jam,12.89
9208,Anakin,2021/05/07,Coffee,4.37
9209,Anakin,2021/05/07,Pastry,7.49
9210,Anakin,2021/05/07,Coffee,4.37
9211,Anakin,2021/05/07,Coffee,4.37
9212,Anakin,2021/05/07,Cake,8.73
9213,Anakin,2021/05/07,Pastry,7.49
9214,Karen,2021/05/08,Coffee,4.37
9215,Karen,2021/05/08,Cake,8.73
9216,Karen,2021/05/08,Pastry,7.49
9217,Karen,2021/05/08,Coffee,4.37
9218,Karen,2021/05/08,Pastry,7.49
9219,Karen,2021/05/08,Cake,8.73
9220,Karen,2021/05/08,Cake,8.73
9221,Karen,2021/05/08,Cake,8.73
9222,Karen,2021/05/08,Tea,3.29
9223,Karen,2021/05/08,Bread,5.92
9224,Karen,2021/05/08,Coffee,4.37
9225,Karen,2021/05/08,Cake,8.73
9226,Karen,2021/05/08,Bread,5.92
9227,Karen,2021/05/08,Cake,8.73
9228,Karen,2021/05/08,Bread,5.92
9229,Karen,2021/05/08,Bread,5.92
9230,Karen,2021/05/08,Bread,5.92
9231,Karen,2021/05/08,Pastry,7.49
9232,Karen,2021/05/08,Cake,8.73
9233,Karen,2021/05/08,Jam,12.89
9234,Karen,2021/05/08,Coffee,4.37
9235,Karen,2021/05/08,Jam,12.89
9236,Karen,2021/05/08,Coffee,4.37
9237,Karen,2021/05/08,Coffee,4.37
9238,Karen,2021/05/08,Cake,8.73
9239,Karen,2021/05/08,Cake,8.73
9240,Karen,2021/05/08,Coffee,4.37
9241,Karen,2021/05/08,Jam,12.89
9242,Karen,2021/05/08,Bread,5.92
9243,Karen,2021/05/08,Cake,8.73
9244,Karen,2021/05/08,Bread,5.92
9245,Karen,2021/05/08,Cake,8.73
9246,Karen,2021/05/08,Jam,12.89
9247,Karen,2021/05/08,Tea,3.29
9248,Karen,2021/05/08,Bread,5.92
9249,Karen,2021/05/08,Bread,5.92
9250,Karen,2021/05/08,Coffee,4.37
9251,Karen,2021/05/08,Tea,3.29
9252,Karen,2021/05/08,Cake,8.73
9253,Karen,2021/05/08,Jam,12.89
9254,Karen,2021/05/08,Pastry,7.49
9255,Karen,2021/05/08,Pastry,7.49
9256,Karen,2021/05/08,Coffee,4.37
9257,Karen,2021/05/08,Jam,12.89
9258,Karen,2021/05/08,Pastry,7.49
9259,Karen,2021/05/08,Jam,12.89
9260,Karen,2021/05/08,Coffee,4.37
9261,Karen,2021/05/08,Pastry,7.49
9262,Karen,2021/05/08,Tea,3.29
9263,Karen,2021/05/08,Cake,8.73
9264,Karen,2021/05/08,Cake,8.73
9265,Karen,2021/05/08,Tea,3.29
9266,Karen,2021/05/08,Cake,8.73
9267,Karen,2021/05/08,Coffee,4.37
9268,Karen,2021/05/08,Bread,5.92
9269,Karen,2021/05/08,Coffee,4.37
9270,Karen,2021/05/08,Bread,5.92
9271,Karen,2021/05/08,Cake,8.73
9272,Karen,2021/05/08,Jam,12.89
9273,Karen,2021/05/08,Coffee,4.37
9274,Karen,2021/05/08,Jam,12.89
9275,Karen,2021/05/08,Coffee,4.37
9276,Karen,2021/05/08,Tea,3.29
9277,Karen,2021/05/08,Bread,5.92
9278,Karen,2021/05/08,Jam,12.89
9279,Karen,2021/05/08,Pastry,7.49
9280,Karen,2021/05/08,Cake,8.73
9281,Karen,2021/05/08,Coffee,4.37
9282,Karen,2021/05/08,Cake,8.73
9283,Karen,2021/05/08,Coffee,4.37
9284,Karen,2021/05/08,Coffee,4.37
9285,Karen,2021/05/08,Bread,5.92
9286,Karen,2021/05/08,Tea,3.29
9287,Karen,2021/05/08,Jam,12.89
9288,Karen,2021/05/08,Tea,3.29
9289,Karen,2021/05/08,Pastry,7.49
9290,Karen,2021/05/08,Bread,5.92
9291,Karen,2021/05/08,Jam,12.89
9292,Karen,2021/05/08,Tea,3.29
9293,Karen,2021/05/08,Jam,12.89
9294,Karen,2021/05/08,Pastry,7.49
9295,Karen,2021/05/08,Pastry,7.49
9296,Karen,2021/05/08,Tea,3.29
9297,Karen,2021/05/08,Bread,5.92
9298,Karen,2021/05/08,Coffee,4.37
9299,Karen,2021/05/08,Bread,5.92
9300,Karen,2021/05/08,Bread,5.92
9301,Karen,2021/05/08,Cake,8.73
9302,Karen,2021/05/08,Jam,12.89
9303,Karen,2021/05/08,Jam,12.89
9304,Karen,2021/05/08,Pastry,7.49
9305,Karen,2021/05/08,Coffee,4.37
9306,Khan,2021/05/09,Pastry,7.49
9307,Khan,2021/05/09,Coffee,4.37
9308,Khan,2021/05/09,Coffee,4.37
9309,Khan,2021/05/09,Jam,12.89
9310,Khan,2021/05/09,Bread,5.92
9311,Khan,2021/05/09,Bread,5.92
9312,Khan,2021/05/09,Cake,8.73
9313,Khan,2021/05/09,Coffee,4.37
9314,Khan,2021/05/09,Pastry,7.49
9315,Khan,2021/05/09,Cake,8.73
9316,Khan,2021/05/09,Tea,3.29
9317,Khan,2021/05/09,Bread,5.92
9318,Khan,2021/05/09,Jam,12.89
9319,Khan,2021/05/09,Pastry,7.49
9320,Khan,2021/05/09,Tea,3.29
9321,The Hood,2021/05/10,Bread,5.92
9322,The Hood,2021/05/10,Jam,12.89
9323,The Hood,2021/05/10,Coffee,4.37
9324,The Hood,2021/05/10,Cake,8.73
9325,The Hood,2021/05/10,Tea,3.29
9326,The Hood,2021/05/10,Jam,12.89
9327,The Hood,2021/05/10,Cake,8.73
9328,The Hood,2021/05/10,Cake,8.73
9329,The Hood,2021/05/10,Cake,8.73
9330,The Hood,2021/05/10,Coffee,4.37
9331,The Hood,2021/05/10,Jam,12.89
9332,The Hood,2021/05/10,Cake,8.73
9333,The Hood,2021/05/10,Jam,12.89
9334,The Hood,2021/05/10,Tea,3.29
9335,The Hood,2021/05/10,Bread,5.92
9336,The Hood,2021/05/10,Pastry,7.49
9337,The Hood,2021/05/10,Tea,3.29
9338,The Hood,2021/05/10,Cake,8.73
9339,The Hood,2021/05/10,Coffee,4.37
9340,The Hood,2021/05/10,Tea,3.29
9341,The Hood,2021/05/10,Jam,12.89
9342,The Hood,2021/05/10,Jam,12.89
9343,The Hood,2021/05/10,Cake,8.73
9344,The Hood,2021/05/10,Tea,3.29
9345,The Hood,2021/05/10,Bread,5.92
9346,The Hood,2021/05/10,Jam,12.89
9347,The Hood,2021/05/10,Cake,8.73
9348,The Hood,2021/05/10,Jam,12.89
9349,The Hood,2021/05/10,Tea,3.29
9350,The Hood,2021/05/10,Tea,3.29
9351,The Hood,2021/05/10,Bread,5.92
9352,The Hood,2021/05/10,Jam,12.89
9353,The Hood,2021/05/10,Tea,3.29
9354,The Hood,2021/05/10,Jam,12.89
9355,The Hood,2021/05/10,Tea,3.29
9356,The Hood,2021/05/10,Jam,12.89
9357,The Hood,2021/05/10,Tea,3.29
9358,The Hood,2021/05/10,Pastry,7.49
9359,The Hood,2021/05/10,Coffee,4.37
9360,The Hood,2021/05/10,Coffee,4.37
9361,The Hood,2021/05/10,Coffee,4.37
9362,The Hood,2021/05/10,Coffee,4.37
9363,The Hood,2021/05/10,Coffee,4.37
9364,The Hood,2021/05/10,Coffee,4.37
9365,The Hood,2021/05/10,Cake,8.73
9366,The Hood,2021/05/10,Tea,3.29
9367,The Hood,2021/05/10,Coffee,4.37
9368,The Hood,2021/05/10,Pastry,7.49
9369,The Hood,2021/05/10,Jam,12.89
9370,The Hood,2021/05/10,Tea,3.29
9371,The Hood,2021/05/10,Coffee,4.37
9372,The Hood,2021/05/10,Cake,8.73
9373,The Hood,2021/05/10,Pastry,7.49
9374,The Hood,2021/05/10,Tea,3.29
9375,The Hood,2021/05/10,Cake,8.73
9376,The Hood,2021/05/10,Pastry,7.49
9377,The Hood,2021/05/10,Pastry,7.49
9378,The Hood,2021/05/10,Bread,5.92
9379,The Hood,2021/05/10,Cake,8.73
9380,The Hood,2021/05/10,Tea,3.29
9381,The Hood,2021/05/10,Bread,5.92
9382,The Hood,2021/05/10,Tea,3.29
9383,The Hood,2021/05/10,Cake,8.73
9384,The Hood,2021/05/10,Cake,8.73
9385,The Hood,2021/05/10,Pastry,7.49
9386,The Hood,2021/05/10,Bread,5.92
9387,The Hood,2021/05/10,Bread,5.92
9388,The Hood,2021/05/10,Cake,8.73
9389,Dr Claw,2021/05/11,Jam,12.89
9390,Dr Claw,2021/05/11,Pastry,7.49
9391,Dr Claw,2021/05/11,Cake,8.73
9392,Dr Claw,2021/05/11,Jam,12.89
9393,Dr Claw,2021/05/11,Pastry,7.49
9394,Dr Claw,2021/05/11,Tea,3.29
9395,Dr Claw,2021/05/11,Pastry,7.49
9396,Dr Claw,2021/05/11,Tea,3.29
9397,Dr Claw,2021/05/11,Coffee,4.37
9398,Dr Claw,2021/05/11,Cake,8.73
9399,Dr Claw,2021/05/11,Jam,12.89
9400,Dr Claw,2021/05/11,Cake,8.73
9401,Dr Claw,2021/05/11,Jam,12.89
9402,Dr Claw,2021/05/11,Pastry,7.49
9403,Dr Claw,2021/05/11,Tea,3.29
9404,Dr Claw,2021/05/11,Pastry,7.49
9405,Dr Claw,2021/05/11,Pastry,7.49
9406,Dr Claw,2021/05/11,Coffee,4.37
9407,Dr Claw,2021/05/11,Bread,5.92
9408,Ariana,2021/05/12,Jam,12.89
9409,Ariana,2021/05/12,Bread,5.92
9410,Ariana,2021/05/12,Pastry,7.49
9411,Ariana,2021/05/12,Cake,8.73
9412,Ariana,2021/05/12,Jam,12.89
9413,Cersai,2021/05/13,Coffee,4.37
9414,Cersai,2021/05/13,Cake,8.73
9415,Cersai,2021/05/13,Tea,3.29
9416,Cersai,2021/05/13,Tea,3.29
9417,Cersai,2021/05/13,Jam,12.89
9418,Cersai,2021/05/13,Coffee,4.37
9419,Cersai,2021/05/13,Jam,12.89
9420,Cersai,2021/05/13,Bread,5.92
9421,Cersai,2021/05/13,Coffee,4.37
9422,Cersai,2021/05/13,Pastry,7.49
9423,Cersai,2021/05/13,Cake,8.73
9424,Cersai,2021/05/13,Cake,8.73
9425,Cersai,2021/05/13,Tea,3.29
9426,Cersai,2021/05/13,Bread,5.92
9427,Cersai,2021/05/13,Tea,3.29
9428,Cersai,2021/05/13,Cake,8.73
9429,Cersai,2021/05/13,Pastry,7.49
9430,Cersai,2021/05/13,Coffee,4.37
9431,Cersai,2021/05/13,Coffee,4.37
9432,Cersai,2021/05/13,Bread,5.92
9433,Cersai,2021/05/13,Tea,3.29
9434,Cersai,2021/05/13,Coffee,4.37
9435,Cersai,2021/05/13,Tea,3.29
9436,Cersai,2021/05/13,Jam,12.89
9437,Cersai,2021/05/13,Jam,12.89
9438,Cersai,2021/05/13,Tea,3.29
9439,Cersai,2021/05/13,Jam,12.89
9440,Cersai,2021/05/13,Bread,5.92
9441,Cersai,2021/05/13,Tea,3.29
9442,Cersai,2021/05/13,Jam,12.89
9443,Cersai,2021/05/13,Tea,3.29
9444,Cersai,2021/05/13,Bread,5.92
9445,Cersai,2021/05/13,Jam,12.89
9446,Cersai,2021/05/13,Bread,5.92
9447,Cersai,2021/05/13,Pastry,7.49
9448,Cersai,2021/05/13,Tea,3.29
9449,Cersai,2021/05/13,Tea,3.29
9450,Cersai,2021/05/13,Tea,3.29
9451,Anakin,2021/05/14,Pastry,7.49
9452,Anakin,2021/05/14,Cake,8.73
9453,Anakin,2021/05/14,Cake,8.73
9454,Anakin,2021/05/14,Coffee,4.37
9455,Anakin,2021/05/14,Pastry,7.49
9456,Anakin,2021/05/14,Cake,8.73
9457,Anakin,2021/05/14,Bread,5.92
9458,Anakin,2021/05/14,Pastry,7.49
9459,Anakin,2021/05/14,Cake,8.73
9460,Anakin,2021/05/14,Coffee,4.37
9461,Anakin,2021/05/14,Coffee,4.37
9462,Anakin,2021/05/14,Cake,8.73
9463,Anakin,2021/05/14,Pastry,7.49
9464,Anakin,2021/05/14,Jam,12.89
9465,Anakin,2021/05/14,Bread,5.92
9466,Anakin,2021/05/14,Pastry,7.49
9467,Anakin,2021/05/14,Bread,5.92
9468,Anakin,2021/05/14,Coffee,4.37
9469,Anakin,2021/05/14,Tea,3.29
9470,Anakin,2021/05/14,Pastry,7.49
9471,Anakin,2021/05/14,Tea,3.29
9472,Anakin,2021/05/14,Cake,8.73
9473,Anakin,2021/05/14,Jam,12.89
9474,Anakin,2021/05/14,Coffee,4.37
9475,Anakin,2021/05/14,Bread,5.92
9476,Anakin,2021/05/14,Bread,5.92
9477,Anakin,2021/05/14,Jam,12.89
9478,Anakin,2021/05/14,Coffee,4.37
9479,Anakin,2021/05/14,Jam,12.89
9480,Anakin,2021/05/14,Bread,5.92
9481,Anakin,2021/05/14,Coffee,4.37
9482,Anakin,2021/05/14,Tea,3.29
9483,Anakin,2021/05/14,Bread,5.92
9484,Anakin,2021/05/14,Coffee,4.37
9485,Anakin,2021/05/14,Pastry,7.49
9486,Anakin,2021/05/14,Coffee,4.37
9487,Anakin,2021/05/14,Cake,8.73
9488,Anakin,2021/05/14,Tea,3.29
9489,Anakin,2021/05/14,Bread,5.92
9490,Anakin,2021/05/14,Bread,5.92
9491,Anakin,2021/05/14,Jam,12.89
9492,Anakin,2021/05/14,Bread,5.92
9493,Anakin,2021/05/14,Tea,3.29
9494,Anakin,2021/05/14,Pastry,7.49
9495,Anakin,2021/05/14,Cake,8.73
9496,Anakin,2021/05/14,Bread,5.92
9497,Anakin,2021/05/14,Jam,12.89
9498,Anakin,2021/05/14,Cake,8.73
9499,Anakin,2021/05/14,Cake,8.73
9500,Anakin,2021/05/14,Bread,5.92
9501,Anakin,2021/05/14,Cake,8.73
9502,Anakin,2021/05/14,Cake,8.73
9503,Anakin,2021/05/14,Jam,12.89
9504,Anakin,2021/05/14,Tea,3.29
9505,Anakin,2021/05/14,Pastry,7.49
9506,Anakin,2021/05/14,Bread,5.92
9507,Anakin,2021/05/14,Pastry,7.49
9508,Anakin,2021/05/14,Bread,5.92
9509,Anakin,2021/05/14,Jam,12.89
9510,Karen,2021/05/15,Jam,12.89
9511,Karen,2021/05/15,Pastry,7.49
9512,Karen,2021/05/15,Pastry,7.49
9513,Karen,2021/05/15,Pastry,7.49
9514,Karen,2021/05/15,Tea,3.29
9515,Karen,2021/05/15,Tea,3.29
9516,Karen,2021/05/15,Cake,8.73
9517,Karen,2021/05/15,Bread,5.92
9518,Karen,2021/05/15,Coffee,4.37
9519,Karen,2021/05/15,Coffee,4.37
9520,Karen,2021/05/15,Coffee,4.37
9521,Karen,2021/05/15,Bread,5.92
9522,Karen,2021/05/15,Tea,3.29
9523,Karen,2021/05/15,Bread,5.92
9524,Karen,2021/05/15,Pastry,7.49
9525,Karen,2021/05/15,Bread,5.92
9526,Karen,2021/05/15,Tea,3.29
9527,Karen,2021/05/15,Bread,5.92
9528,Karen,2021/05/15,Jam,12.89
9529,Karen,2021/05/15,Pastry,7.49
9530,Khan,2021/05/16,Coffee,4.37
9531,Khan,2021/05/16,Bread,5.92
9532,Khan,2021/05/16,Coffee,4.37
9533,Khan,2021/05/16,Coffee,4.37
9534,Khan,2021/05/16,Jam,12.89
9535,Khan,2021/05/16,Pastry,7.49
9536,Khan,2021/05/16,Bread,5.92
9537,Khan,2021/05/16,Bread,5.92
9538,Khan,2021/05/16,Bread,5.92
9539,Khan,2021/05/16,Pastry,7.49
9540,Khan,2021/05/16,Cake,8.73
9541,Khan,2021/05/16,Tea,3.29
9542,Khan,2021/05/16,Tea,3.29
9543,Khan,2021/05/16,Coffee,4.37
9544,Khan,2021/05/16,Cake,8.73
9545,Khan,2021/05/16,Jam,12.89
9546,Khan,2021/05/16,Tea,3.29
9547,Khan,2021/05/16,Bread,5.92
9548,Khan,2021/05/16,Jam,12.89
9549,Khan,2021/05/16,Coffee,4.37
9550,Khan,2021/05/16,Coffee,4.37
9551,Khan,2021/05/16,Cake,8.73
9552,Khan,2021/05/16,Tea,3.29
9553,Khan,2021/05/16,Coffee,4.37
9554,Khan,2021/05/16,Pastry,7.49
9555,Khan,2021/05/16,Jam,12.89
9556,Khan,2021/05/16,Coffee,4.37
9557,Khan,2021/05/16,Jam,12.89
9558,The Hood,2021/05/17,Cake,8.73
9559,The Hood,2021/05/17,Cake,8.73
9560,The Hood,2021/05/17,Bread,5.92
9561,The Hood,2021/05/17,Coffee,4.37
9562,The Hood,2021/05/17,Tea,3.29
9563,The Hood,2021/05/17,Coffee,4.37
9564,The Hood,2021/05/17,Jam,12.89
9565,The Hood,2021/05/17,Cake,8.73
9566,The Hood,2021/05/17,Jam,12.89
