Transaction ID,Date,Item,Deposit Amount
10224,2021/06/06,Jam,12.89
10225,2021/06/06,Jam,12.89
10226,2021/06/06,Pastry,7.49
10227,2021/06/06,Cake,8.73
10228,2021/06/06,Pastry,7.49
10229,2021/06/06,Bread,5.92
10230,2021/06/06,Pastry,7.49
10231,2021/06/06,Cake,8.73
10232,2021/06/06,Bread,5.92
10233,2021/06/06,Pastry,7.49
10234,2021/06/06,Cake,8.73
10235,2021/06/06,Coffee,4.37
10236,2021/06/06,Coffee,4.37
10237,2021/06/07,Jam,12.89
10238,2021/06/07,Jam,12.89
10239,2021/06/07,Pastry,7.49
10240,2021/06/07,Coffee,4.37
10241,2021/06/07,Tea,3.29
10242,2021/06/07,Bread,5.92
10243,2021/06/07,Coffee,4.37
10244,2021/06/07,Tea,3.29
10245,2021/06/07,Jam,12.89
10246,2021/06/07,Tea,3.29
10247,2021/06/07,Jam,12.89
10248,2021/06/07,Cake,8.73
10249,2021/06/07,Tea,3.29
10250,2021/06/07,Tea,3.29
10251,2021/06/07,Coffee,4.37
10252,2021/06/07,Cake,8.73
10253,2021/06/07,Jam,12.89
10254,2021/06/07,Bread,5.92
10255,2021/06/07,Tea,3.29
10256,2021/06/07,Jam,12.89
10257,2021/06/07,Coffee,4.37
10258,2021/06/07,Jam,12.89
10259,2021/06/07,Cake,8.73
10260,2021/06/07,Bread,5.92
10261,2021/06/07,Cake,3.88
10262,2021/06/07,Cake,8.73
10263,2021/06/07,Jam,12.89
10264,2021/06/07,Bread,5.92
10265,2021/06/07,Bread,5.92
10266,2021/06/07,Pastry,7.49
10267,2021/06/07,Cake,8.73
10268,2021/06/07,Pastry,7.49
10269,2021/06/07,Pastry,7.49
10270,2021/06/07,Coffee,4.37
10271,2021/06/07,Coffee,4.37
10272,2021/06/07,Bread,5.92
10273,2021/06/07,Jam,12.89
10274,2021/06/07,Cake,8.73
10275,2021/06/07,Tea,3.29
10276,2021/06/07,Coffee,4.37
10277,2021/06/07,Tea,3.29
10278,2021/06/07,Jam,12.89
10279,2021/06/07,Coffee,4.37
10280,2021/06/07,Tea,3.29
10281,2021/06/07,Cake,8.73
10282,2021/06/07,Cake,8.73
10283,2021/06/07,Cake,8.73
10284,2021/06/07,Bread,5.92
10285,2021/06/07,Coffee,4.37
10286,2021/06/07,Coffee,4.37
10287,2021/06/07,Jam,12.89
10288,2021/06/07,Tea,3.29
10289,2021/06/07,Tea,3.29
10290,2021/06/07,Tea,3.29
10291,2021/06/07,Pastry,7.49
10292,2021/06/07,Bread,5.92
10293,2021/06/07,Bread,5.92
10294,2021/06/07,Bread,5.92
10295,2021/06/07,Tea,3.29
10296,2021/06/07,Cake,8.73
10297,2021/06/07,Cake,8.73
10298,2021/06/07,Jam,12.89
10299,2021/06/07,Bread,5.92
10300,2021/06/07,Tea,3.29
10301,2021/06/07,Coffee,4.37
10302,2021/06/07,Bread,5.92
10303,2021/06/07,Cake,8.73
10304,2021/06/07,Cake,8.73
10305,2021/06/07,Tea,3.29
10306,2021/06/07,Bread,5.92
10307,2021/06/07,Jam,12.89
10308,2021/06/07,Tea,3.29
10309,2021/06/07,Bread,5.92
10310,2021/06/07,Tea,3.29
10311,2021/06/07,Pastry,7.49
10312,2021/06/07,Cake,8.73
10313,2021/06/07,Pastry,7.49
10314,2021/06/07,Pastry,7.49
10315,2021/06/07,Coffee,4.37
10316,2021/06/07,Cake,8.73
10317,2021/06/07,Bread,5.92
10318,2021/06/07,Jam,12.89
10319,2021/06/07,Coffee,4.37
10320,2021/06/07,Bread,5.92
10321,2021/06/07,Bread,5.92
10322,2021/06/07,Jam,12.89
10323,2021/06/07,Coffee,4.37
10324,2021/06/07,Jam,12.89
10325,2021/06/07,Jam,12.89
10326,2021/06/07,Cake,8.73
10327,2021/06/07,Cake,8.73
10328,2021/06/07,Pastry,7.49
10329,2021/06/08,Pastry,-1.79
10330,2021/06/08,Pastry,7.49
10331,2021/06/08,Cake,8.73
10332,2021/06/08,Tea,3.29
10333,2021/06/08,Tea,3.29
10334,2021/06/08,Tea,3.29
10335,2021/06/08,Coffee,4.37
10336,2021/06/08,Tea,3.29
10337,2021/06/08,Jam,12.89
10338,2021/06/08,Jam,12.89
10339,2021/06/08,Bread,5.92
10340,2021/06/08,Pastry,7.49
10341,2021/06/08,Bread,5.92
10342,2021/06/08,Pastry,7.49
10343,2021/06/08,Tea,3.29
10344,2021/06/08,Tea,3.29
10345,2021/06/08,Coffee,4.37
10346,2021/06/08,Coffee,4.37
10347,2021/06/08,Tea,3.29
10348,2021/06/08,Bread,5.92
10349,2021/06/08,Tea,3.29
10350,2021/06/08,Bread,5.92
10351,2021/06/08,Jam,12.89
10352,2021/06/08,Jam,12.89
10353,2021/06/08,Pastry,7.49
10354,2021/06/08,Cake,8.73
10355,2021/06/08,Pastry,7.49
10356,2021/06/08,Jam,12.89
10357,2021/06/08,Bread,5.92
10358,2021/06/08,Coffee,4.37
10359,2021/06/08,Tea,3.29
10360,2021/06/08,Bread,5.92
10361,2021/06/08,Bread,5.92
10362,2021/06/08,Coffee,4.37
10363,2021/06/08,Cake,8.73
10364,2021/06/08,Coffee,4.37
10365,2021/06/08,Cake,8.73
10366,2021/06/08,Cake,8.73
10367,2021/06/08,Bread,5.92
10368,2021/06/08,Jam,12.89
10369,2021/06/08,Tea,3.29
10370,2021/06/09,Tea,3.29
10371,2021/06/09,Cake,8.73
10372,2021/06/09,Jam,12.89
10373,2021/06/09,Cake,8.73
10374,2021/06/09,Jam,12.89
10375,2021/06/09,Pastry,7.49
10376,2021/06/09,Pastry,7.49
10377,2021/06/09,Jam,-8.41
10378,2021/06/09,Bread,5.92
10379,2021/06/09,Bread,5.92
10380,2021/06/09,Bread,5.92
10381,2021/06/09,Tea,3.29
10382,2021/06/09,Bread,5.92
10383,2021/06/09,Bread,5.92
10384,2021/06/09,Jam,12.89
10385,2021/06/09,Coffee,4.37
10386,2021/06/09,Cake,8.73
10387,2021/06/09,Tea,3.29
10388,2021/06/09,Pastry,7.49
10389,2021/06/09,Bread,5.92
10390,2021/06/09,Bread,5.92
10391,2021/06/09,Coffee,4.37
10392,2021/06/09,Jam,12.89
10393,2021/06/09,Bread,5.92
10394,2021/06/09,Cake,8.73
10395,2021/06/09,Pastry,7.49
10396,2021/06/09,Jam,3.41
10397,2021/06/09,Bread,5.92
10398,2021/06/09,Bread,5.92
10399,2021/06/10,Cake,8.73
10400,2021/06/10,Pastry,7.49
10401,2021/06/10,Jam,12.89
10402,2021/06/10,Coffee,4.37
10403,2021/06/10,Coffee,4.37
10404,2021/06/10,Tea,3.29
10405,2021/06/10,Pastry,7.49
10406,2021/06/10,Cake,8.73
10407,2021/06/10,Jam,12.89
10408,2021/06/10,Coffee,4.37
10409,2021/06/10,Jam,12.89
10410,2021/06/10,Cake,8.73
10411,2021/06/10,Pastry,7.49
10412,2021/06/10,Pastry,7.49
10413,2021/06/10,Cake,8.73
10414,2021/06/10,Coffee,4.37
10415,2021/06/10,Pastry,7.49
10416,2021/06/10,Tea,3.29
10417,2021/06/10,Tea,3.29
10418,2021/06/10,Pastry,7.49
10419,2021/06/10,Cake,8.73
10420,2021/06/10,Bread,5.92
10421,2021/06/10,Jam,12.89
10422,2021/06/10,Pastry,7.49
10423,2021/06/10,Pastry,7.49
10424,2021/06/10,Cake,8.73
10425,2021/06/10,Bread,5.92
10426,2021/06/10,Coffee,4.37
10427,2021/06/10,Coffee,4.37
10428,2021/06/10,Bread,5.92
10429,2021/06/10,Pastry,7.49
10430,2021/06/10,Jam,12.89
10431,2021/06/10,Tea,3.29
10432,2021/06/10,Bread,5.92
10433,2021/06/10,Pastry,7.49
10434,2021/06/10,Tea,3.29
10435,2021/06/10,Pastry,7.49
10436,2021/06/10,Pastry,7.49
10437,2021/06/10,Cake,8.73
10438,2021/06/10,Pastry,7.49
10439,2021/06/10,Jam,-8.54
10440,2021/06/10,Jam,12.89
10441,2021/06/10,Coffee,4.37
10442,2021/06/10,Tea,3.29
10443,2021/06/10,Cake,8.73
10444,2021/06/10,Jam,12.89
10445,2021/06/10,Cake,8.73
10446,2021/06/10,Bread,5.92
10447,2021/06/10,Jam,12.89
10448,2021/06/10,Coffee,4.37
10449,2021/06/10,Cake,8.73
10450,2021/06/10,Cake,8.73
10451,2021/06/10,Coffee,4.37
10452,2021/06/10,Jam,12.89
10453,2021/06/10,Pastry,7.49
10454,2021/06/10,Jam,-1.27
10455,2021/06/10,Cake,8.73
10456,2021/06/10,Jam,12.89
10457,2021/06/10,Tea,3.29
10458,2021/06/10,Tea,3.29
10459,2021/06/10,Bread,5.92
10460,2021/06/10,Pastry,7.49
10461,2021/06/10,Jam,12.89
10462,2021/06/10,Tea,3.29
10463,2021/06/10,Cake,8.73
10464,2021/06/10,Tea,3.29
10465,2021/06/10,Cake,8.73
10466,2021/06/10,Tea,3.29
10467,2021/06/10,Pastry,7.49
10468,2021/06/10,Tea,3.29
10469,2021/06/10,Coffee,4.37
10470,2021/06/10,Coffee,4.37
10471,2021/06/10,Tea,3.29
10472,2021/06/10,Cake,8.73
10473,2021/06/10,Coffee,4.37
10474,2021/06/10,Tea,3.29
10475,2021/06/10,Jam,12.89
10476,2021/06/10,Pastry,7.49
10477,2021/06/10,Pastry,7.49
10478,2021/06/10,Jam,12.89
10479,2021/06/10,Bread,5.92
10480,2021/06/10,Jam,12.89
10481,2021/06/11,Jam,12.89
10482,2021/06/11,Pastry,7.49
10483,2021/06/11,Cake,8.73
10484,2021/06/11,Coffee,4.37
10485,2021/06/11,Jam,12.89
10486,2021/06/11,Cake,8.73
10487,2021/06/11,Jam,12.89
10488,2021/06/11,Bread,5.92
10489,2021/06/11,Bread,5.92
10490,2021/06/11,Pastry,7.49
10491,2021/06/11,Coffee,4.37
10492,2021/06/11,Coffee,4.37
10493,2021/06/11,Jam,12.89
10494,2021/06/11,Cake,8.73
10495,2021/06/11,Cake,8.73
10496,2021/06/11,Cake,8.73
10497,2021/06/11,Jam,12.89
10498,2021/06/11,Pastry,7.49
10499,2021/06/11,Cake,8.73
10500,2021/06/11,Tea,3.29
10501,2021/06/11,Coffee,4.37
10502,2021/06/11,Coffee,4.37
10503,2021/06/11,Cake,8.73
10504,2021/06/11,Bread,5.92
10505,2021/06/11,Tea,3.29
10506,2021/06/11,Bread,5.92
10507,2021/06/11,Cake,8.73
10508,2021/06/11,Bread,5.92
10509,2021/06/11,Bread,5.92
10510,2021/06/11,Cake,8.73
10511,2021/06/11,Coffee,4.37
10512,2021/06/12,Bread,5.92
10513,2021/06/12,Tea,3.29
10514,2021/06/12,Coffee,4.37
10515,2021/06/12,Pastry,7.49
10516,2021/06/12,Coffee,4.37
10517,2021/06/12,Tea,3.29
10518,2021/06/12,Bread,5.92
10519,2021/06/12,Cake,8.73
10520,2021/06/12,Tea,3.29
10521,2021/06/12,Pastry,7.49
10522,2021/06/12,Bread,5.92
10523,2021/06/12,Jam,12.89
10524,2021/06/12,Coffee,4.37
10525,2021/06/12,Bread,5.92
10526,2021/06/12,Bread,5.92
10527,2021/06/12,Pastry,7.49
10528,2021/06/12,Coffee,4.37
10529,2021/06/12,Jam,12.89
10530,2021/06/12,Pastry,7.49
10531,2021/06/12,Pastry,7.49
10532,2021/06/12,Coffee,4.37
10533,2021/06/12,Bread,5.92
10534,2021/06/12,Coffee,4.37
10535,2021/06/12,Tea,3.29
10536,2021/06/12,Bread,5.92
10537,2021/06/12,Coffee,4.37
10538,2021/06/12,Tea,3.29
10539,2021/06/12,Cake,8.73
10540,2021/06/12,Coffee,4.37
10541,2021/06/12,Bread,5.92
10542,2021/06/12,Tea,3.29
10543,2021/06/12,Bread,5.92
10544,2021/06/12,Bread,5.92
10545,2021/06/12,Cake,8.73
10546,2021/06/12,Tea,3.29
10547,2021/06/12,Tea,3.29
10548,2021/06/12,Tea,3.29
10549,2021/06/12,Pastry,7.49
10550,2021/06/12,Tea,3.29
10551,2021/06/12,Jam,12.89
10552,2021/06/12,Bread,5.92
10553,2021/06/12,Coffee,4.37
10554,2021/06/12,Tea,3.29
10555,2021/06/12,Jam,12.89
10556,2021/06/12,Jam,12.89
10557,2021/06/13,Coffee,4.37
10558,2021/06/13,Coffee,4.37
10559,2021/06/13,Pastry,7.49
10560,2021/06/13,Pastry,7.49
10561,2021/06/13,Cake,8.73
10562,2021/06/13,Bread,5.92
10563,2021/06/13,Bread,5.92
10564,2021/06/13,Bread,5.92
10565,2021/06/13,Cake,8.73
10566,2021/06/13,Bread,5.92
10567,2021/06/13,Jam,12.89
10568,2021/06/13,Coffee,4.37
10569,2021/06/13,Bread,5.92
10570,2021/06/13,Jam,12.89
10571,2021/06/13,Coffee,4.37
10572,2021/06/13,Pastry,7.49
10573,2021/06/13,Coffee,4.37
10574,2021/06/13,Coffee,4.37
10575,2021/06/13,Tea,3.29
10576,2021/06/13,Tea,3.29
10577,2021/06/13,Bread,5.92
10578,2021/06/13,Coffee,4.37
10579,2021/06/13,Coffee,4.37
10580,2021/06/13,Pastry,7.49
10581,2021/06/13,Cake,8.73
10582,2021/06/13,Pastry,7.49
10583,2021/06/13,Bread,5.92
10584,2021/06/13,Jam,12.89
10585,2021/06/13,Pastry,7.49
10586,2021/06/13,Bread,5.92
10587,2021/06/13,Tea,3.29
10588,2021/06/13,Pastry,7.49
10589,2021/06/13,Tea,3.29
10590,2021/06/13,Cake,8.73
10591,2021/06/13,Bread,5.92
10592,2021/06/13,Bread,5.92
10593,2021/06/13,Bread,5.92
10594,2021/06/14,Tea,3.29
10595,2021/06/14,Coffee,4.37
10596,2021/06/14,Bread,5.92
10597,2021/06/14,Pastry,7.49
10598,2021/06/14,Bread,5.92
10599,2021/06/14,Pastry,7.49
10600,2021/06/15,Coffee,4.37
10601,2021/06/15,Cake,8.73
10602,2021/06/15,Tea,3.29
10603,2021/06/15,Cake,8.73
10604,2021/06/15,Cake,8.73
10605,2021/06/15,Coffee,4.37
10606,2021/06/15,Pastry,7.49
10607,2021/06/15,Jam,12.89
10608,2021/06/15,Pastry,7.49
10609,2021/06/15,Jam,12.89
10610,2021/06/16,Pastry,7.49
10611,2021/06/16,Cake,8.73
10612,2021/06/16,Bread,5.92
10613,2021/06/16,Coffee,4.37
10614,2021/06/16,Bread,5.92
10615,2021/06/16,Coffee,4.37
10616,2021/06/16,Jam,12.89
10617,2021/06/16,Coffee,4.37
10618,2021/06/16,Cake,8.73
10619,2021/06/16,Coffee,4.37
10620,2021/06/16,Coffee,4.37
10621,2021/06/16,Pastry,7.49
10622,2021/06/16,Coffee,4.37
10623,2021/06/16,Pastry,7.49
10624,2021/06/16,Bread,5.92
10625,2021/06/16,Cake,8.73
10626,2021/06/16,Cake,8.73
10627,2021/06/16,Bread,5.92
10628,2021/06/16,Jam,12.89
10629,2021/06/16,Jam,12.89
10630,2021/06/16,Cake,8.73
10631,2021/06/16,Jam,12.89
10632,2021/06/16,Jam,12.89
10633,2021/06/16,Jam,12.89
10634,2021/06/16,Bread,5.92
10635,2021/06/16,Tea,3.29
10636,2021/06/16,Pastry,7.49
10637,2021/06/16,Cake,8.73
10638,2021/06/17,Pastry,7.49
10639,2021/06/17,Tea,3.29
10640,2021/06/17,Cake,8.73
10641,2021/06/17,Pastry,7.49
10642,2021/06/17,Coffee,4.37
10643,2021/06/17,Pastry,7.49
10644,2021/06/17,Coffee,4.37
10645,2021/06/17,Jam,12.89
10646,2021/06/17,Jam,12.89
10647,2021/06/17,Pastry,7.49
10648,2021/06/17,Tea,3.29
10649,2021/06/17,Jam,12.89
10650,2021/06/17,Coffee,4.37
10651,2021/06/17,Bread,5.92
10652,2021/06/17,Jam,12.89
10653,2021/06/17,Jam,12.89
10654,2021/06/17,Bread,5.92
10655,2021/06/17,Cake,8.73
10656,2021/06/17,Coffee,4.37
10657,2021/06/17,Bread,5.92
10658,2021/06/17,Cake,8.73
10659,2021/06/17,Pastry,7.49
10660,2021/06/17,Bread,5.92
10661,2021/06/17,Tea,3.29
10662,2021/06/17,Tea,3.29
10663,2021/06/17,Tea,3.29
10664,2021/06/17,Cake,8.73
10665,2021/06/17,Cake,8.73
10666,2021/06/17,Pastry,7.49
10667,2021/06/17,Tea,3.29
10668,2021/06/17,Tea,3.29
10669,2021/06/17,Bread,5.92
10670,2021/06/17,Coffee,4.37
10671,2021/06/17,Bread,5.92
10672,2021/06/17,Tea,3.29
10673,2021/06/17,Tea,3.29
10674,2021/06/17,Jam,12.89
10675,2021/06/17,Pastry,7.49
10676,2021/06/17,Jam,12.89
10677,2021/06/17,Jam,12.89
10678,2021/06/17,Coffee,4.37
10679,2021/06/18,Coffee,4.37
10680,2021/06/18,Coffee,4.37
10681,2021/06/18,Cake,8.73
10682,2021/06/18,Cake,8.73
10683,2021/06/18,Cake,8.73
10684,2021/06/18,Tea,3.29
10685,2021/06/18,Pastry,7.49
10686,2021/06/18,Cake,8.73
10687,2021/06/18,Coffee,4.37
10688,2021/06/18,Tea,-0.26
10689,2021/06/18,Coffee,4.37
10690,2021/06/18,Coffee,4.37
10691,2021/06/18,Tea,3.29
10692,2021/06/18,Coffee,4.37
10693,2021/06/18,Tea,3.29
10694,2021/06/18,Bread,5.92
10695,2021/06/18,Tea,3.29
10696,2021/06/18,Coffee,4.37
10697,2021/06/18,Pastry,7.49
10698,2021/06/18,Coffee,4.37
10699,2021/06/18,Pastry,7.49
10700,2021/06/18,Cake,8.73
10701,2021/06/19,Bread,5.92
10702,2021/06/19,Tea,3.29
10703,2021/06/19,Bread,-0.72
10704,2021/06/19,Cake,8.73
10705,2021/06/19,Tea,3.29
10706,2021/06/19,Tea,3.29
10707,2021/06/19,Cake,8.73
10708,2021/06/19,Jam,12.89
10709,2021/06/19,Coffee,4.37
10710,2021/06/19,Tea,3.29
10711,2021/06/19,Jam,12.89
10712,2021/06/19,Tea,3.29
10713,2021/06/19,Tea,3.29
10714,2021/06/20,Coffee,4.37
10715,2021/06/20,Pastry,7.49
10716,2021/06/20,Bread,5.92
10717,2021/06/20,Jam,12.89
10718,2021/06/20,Jam,12.89
10719,2021/06/20,Jam,12.89
10720,2021/06/20,Coffee,4.37
10721,2021/06/20,Pastry,7.49
10722,2021/06/20,Bread,5.92
10723,2021/06/20,Coffee,4.37
10724,2021/06/20,Coffee,4.37
10725,2021/06/20,Cake,8.73
10726,2021/06/20,Jam,12.89
10727,2021/06/20,Coffee,4.37
10728,2021/06/21,Pastry,7.49
10729,2021/06/21,Bread,5.92
10730,2021/06/21,Coffee,4.37
10731,2021/06/21,Bread,5.92
10732,2021/06/21,Bread,5.92
10733,2021/06/21,Tea,3.29
10734,2021/06/21,Pastry,7.49
10735,2021/06/21,Pastry,7.49
10736,2021/06/21,Tea,3.29
10737,2021/06/21,Tea,3.29
10738,2021/06/21,Pastry,7.49
10739,2021/06/21,Bread,5.92
10740,2021/06/21,Jam,12.89
10741,2021/06/21,Bread,-0.43
10742,2021/06/21,Bread,5.92
10743,2021/06/21,Pastry,7.49
10744,2021/06/21,Tea,3.29
10745,2021/06/21,Coffee,4.37
10746,2021/06/21,Jam,12.89
10747,2021/06/21,Bread,5.92
10748,2021/06/21,Cake,8.73
10749,2021/06/21,Cake,8.73
10750,2021/06/21,Coffee,4.37
10751,2021/06/21,Coffee,4.37
10752,2021/06/21,Tea,3.29
10753,2021/06/21,Coffee,4.37
10754,2021/06/21,Cake,8.73
10755,2021/06/21,Pastry,7.49
10756,2021/06/21,Tea,3.29
10757,2021/06/21,Coffee,4.37
10758,2021/06/21,Tea,3.29
10759,2021/06/21,Jam,12.89
10760,2021/06/21,Coffee,4.37
10761,2021/06/21,Bread,5.92
10762,2021/06/21,Pastry,7.49
10763,2021/06/21,Coffee,4.37
10764,2021/06/21,Bread,5.92
10765,2021/06/21,Coffee,4.37
10766,2021/06/21,Coffee,4.37
10767,2021/06/21,Tea,3.29
10768,2021/06/21,Jam,12.89
10769,2021/06/21,Cake,8.73
10770,2021/06/21,Bread,5.92
10771,2021/06/21,Pastry,7.49
10772,2021/06/21,Coffee,4.37
10773,2021/06/21,Pastry,7.49
10774,2021/06/21,Pastry,7.49
10775,2021/06/21,Bread,5.92
10776,2021/06/21,Bread,5.92
10777,2021/06/21,Coffee,4.37
10778,2021/06/21,Coffee,4.37
10779,2021/06/21,Tea,3.29
10780,2021/06/21,Coffee,4.37
10781,2021/06/21,Bread,5.92
10782,2021/06/21,Bread,5.92
10783,2021/06/21,Tea,3.29
10784,2021/06/21,Cake,8.73
10785,2021/06/21,Bread,5.92
10786,2021/06/21,Jam,12.89
10787,2021/06/21,Bread,5.92
10788,2021/06/21,Tea,3.29
10789,2021/06/21,Tea,3.29
10790,2021/06/21,Tea,3.29
10791,2021/06/21,Tea,3.29
10792,2021/06/21,Cake,8.73
10793,2021/06/21,Bread,5.92
10794,2021/06/21,Cake,8.73
10795,2021/06/21,Cake,8.73
10796,2021/06/21,Tea,3.29
10797,2021/06/21,Bread,5.92
10798,2021/06/21,Cake,8.73
10799,2021/06/21,Pastry,7.49
10800,2021/06/21,Jam,12.89
10801,2021/06/21,Coffee,4.37
10802,2021/06/21,Jam,4.26
10803,2021/06/21,Jam,12.89
10804,2021/06/21,Pastry,7.49
10805,2021/06/21,Cake,8.73
10806,2021/06/21,Bread,5.92
10807,2021/06/21,Cake,8.73
10808,2021/06/21,Pastry,3.43
10809,2021/06/21,Coffee,4.37
10810,2021/06/21,Bread,5.92
10811,2021/06/21,Coffee,4.37
10812,2021/06/21,Cake,8.73
10813,2021/06/21,Tea,3.29
10814,2021/06/21,Pastry,7.49
10815,2021/06/21,Pastry,7.49
10816,2021/06/21,Cake,8.73
10817,2021/06/21,Cake,8.73
10818,2021/06/21,Jam,12.89
10819,2021/06/21,Bread,5.92
10820,2021/06/21,Pastry,7.49
10821,2021/06/21,Bread,5.92
10822,2021/06/21,Bread,5.92
10823,2021/06/21,Jam,12.89
10824,2021/06/21,Pastry,7.49
10825,2021/06/21,Pastry,7.49
10826,2021/06/21,Tea,3.29
10827,2021/06/21,Tea,3.29
10828,2021/06/21,Bread,5.92
10829,2021/06/21,Coffee,4.37
10830,2021/06/21,Bread,5.92
10831,2021/06/21,Bread,5.92
10832,2021/06/21,Tea,3.29
10833,2021/06/21,Tea,3.29
10834,2021/06/21,Bread,5.92
10835,2021/06/21,Tea,-1.35
10836,2021/06/21,Tea,3.29
10837,2021/06/21,Cake,8.73
10838,2021/06/21,Tea,3.29
10839,2021/06/21,Jam,12.89
10840,2021/06/22,Cake,8.73
10841,2021/06/22,Cake,8.73
10842,2021/06/22,Coffee,4.37
10843,2021/06/22,Bread,5.92
10844,2021/06/22,Tea,3.29
10845,2021/06/23,Jam,12.89
10846,2021/06/23,Coffee,4.37
10847,2021/06/23,Cake,8.73
10848,2021/06/23,Jam,12.89
10849,2021/06/23,Cake,8.73
10850,2021/06/23,Jam,12.89
10851,2021/06/23,Pastry,7.49
10852,2021/06/23,Tea,3.29
10853,2021/06/23,Bread,5.92
10854,2021/06/23,Jam,12.89
10855,2021/06/23,Pastry,7.49
10856,2021/06/23,Tea,3.29
10857,2021/06/23,Bread,5.92
10858,2021/06/23,Pastry,7.49
10859,2021/06/23,Pastry,7.49
10860,2021/06/23,Cake,8.73
10861,2021/06/23,Tea,3.29
10862,2021/06/23,Bread,5.92
10863,2021/06/23,Bread,5.92
10864,2021/06/23,Cake,8.73
10865,2021/06/23,Tea,3.29
10866,2021/06/23,Tea,3.29
10867,2021/06/23,Bread,5.92
10868,2021/06/23,Coffee,4.37
10869,2021/06/23,Bread,5.92
10870,2021/06/23,Bread,5.92
10871,2021/06/23,Tea,3.29
10872,2021/06/23,Tea,3.29
10873,2021/06/23,Coffee,4.37
10874,2021/06/23,Pastry,7.49
10875,2021/06/23,Jam,12.89
10876,2021/06/23,Tea,3.29
10877,2021/06/23,Pastry,7.49
10878,2021/06/23,Cake,8.73
10879,2021/06/23,Bread,5.92
10880,2021/06/23,Jam,12.89
10881,2021/06/23,Bread,5.92
10882,2021/06/23,Jam,12.89
10883,2021/06/23,Bread,5.92
10884,2021/06/23,Bread,5.92
10885,2021/06/23,Tea,3.29
10886,2021/06/23,Coffee,4.37
10887,2021/06/23,Jam,12.89
10888,2021/06/23,Tea,3.29
10889,2021/06/23,Bread,5.92
10890,2021/06/23,Pastry,7.49
10891,2021/06/23,Pastry,7.49
10892,2021/06/23,Pastry,7.49
10893,2021/06/23,Cake,8.73
10894,2021/06/23,Bread,5.92
10895,2021/06/23,Cake,8.73
10896,2021/06/23,Jam,12.89
10897,2021/06/23,Coffee,4.37
10898,2021/06/23,Tea,3.29
10899,2021/06/23,Cake,8.73
10900,2021/06/23,Coffee,4.37
10901,2021/06/23,Bread,5.92
10902,2021/06/23,Cake,8.73
10903,2021/06/23,Tea,3.29
10904,2021/06/23,Pastry,7.49
10905,2021/06/23,Tea,3.29
10906,2021/06/23,Pastry,7.49
10907,2021/06/23,Tea,3.29
10908,2021/06/23,Cake,8.73
10909,2021/06/23,Pastry,7.49
10910,2021/06/23,Jam,12.89
10911,2021/06/23,Cake,8.73
10912,2021/06/23,Cake,8.73
10913,2021/06/23,Tea,3.29
10914,2021/06/23,Cake,8.73
10915,2021/06/23,Coffee,4.37
10916,2021/06/23,Jam,12.89
10917,2021/06/23,Tea,3.29
10918,2021/06/23,Pastry,7.49
10919,2021/06/23,Cake,8.73
10920,2021/06/23,Bread,5.92
10921,2021/06/23,Pastry,7.49
10922,2021/06/23,Pastry,7.49
10923,2021/06/23,Coffee,4.37
10924,2021/06/23,Coffee,4.37
10925,2021/06/23,Coffee,4.37
10926,2021/06/23,Tea,3.29
10927,2021/06/23,Bread,5.92
10928,2021/06/23,Pastry,7.49
10929,2021/06/23,Jam,12.89
10930,2021/06/23,Pastry,3.78
10931,2021/06/23,Pastry,7.49
10932,2021/06/23,Tea,3.29
10933,2021/06/23,Coffee,4.37
10934,2021/06/23,Jam,9.47
10935,2021/06/23,Jam,12.89
10936,2021/06/23,Coffee,4.37
10937,2021/06/23,Cake,8.73
10938,2021/06/23,Jam,12.89
10939,2021/06/23,Coffee,2.03
10940,2021/06/23,Tea,3.29
10941,2021/06/23,Cake,8.73
10942,2021/06/23,Pastry,1.68
10943,2021/06/23,Pastry,7.49
10944,2021/06/23,Tea,3.29
10945,2021/06/23,Coffee,4.37
10946,2021/06/23,Bread,5.92
10947,2021/06/23,Bread,5.92
10948,2021/06/23,Jam,12.89
10949,2021/06/23,Bread,5.92
10950,2021/06/23,Cake,8.73
10951,2021/06/23,Tea,3.29
10952,2021/06/23,Jam,12.89
10953,2021/06/23,Pastry,7.49
10954,2021/06/23,Pastry,7.49
10955,2021/06/23,Coffee,4.37
10956,2021/06/23,Bread,5.92
10957,2021/06/23,Tea,3.29
10958,2021/06/23,Bread,5.92
10959,2021/06/23,Jam,12.89
10960,2021/06/23,Coffee,4.37
10961,2021/06/23,Pastry,7.49
10962,2021/06/23,Cake,8.73
10963,2021/06/23,Pastry,7.49
10964,2021/06/23,Pastry,7.49
10965,2021/06/23,Coffee,4.37
10966,2021/06/23,Bread,5.92
10967,2021/06/23,Cake,8.73
10968,2021/06/23,Pastry,7.49
10969,2021/06/23,Coffee,4.37
10970,2021/06/23,Jam,12.89
10971,2021/06/23,Coffee,4.37
10972,2021/06/23,Coffee,4.37
10973,2021/06/23,Tea,3.29
10974,2021/06/23,Bread,5.92
10975,2021/06/23,Tea,3.29
10976,2021/06/23,Cake,8.73
10977,2021/06/23,Jam,12.89
10978,2021/06/24,Jam,12.89
10979,2021/06/24,Pastry,7.49
10980,2021/06/24,Coffee,4.37
10981,2021/06/24,Pastry,7.49
10982,2021/06/24,Coffee,4.37
10983,2021/06/24,Bread,5.92
10984,2021/06/24,Pastry,7.49
10985,2021/06/24,Tea,3.29
